feature_id	rna_sample_001	rna_sample_002	rna_sample_003	rna_sample_004	rna_sample_005	rna_sample_006	rna_sample_007	rna_sample_008	rna_sample_009	rna_sample_010	rna_sample_011	rna_sample_012	rna_sample_013	rna_sample_014	rna_sample_015	rna_sample_016	rna_sample_017	rna_sample_018	rna_sample_019	rna_sample_020	rna_sample_021	rna_sample_022	rna_sample_023	rna_sample_024
rna_feature_0064	4.19962641605916	-0.403400512954067	1.73431372990683	-3.74838464275734	3.89766228044515	-1.5534739887274	0.469280513593496	-2.85950184318627	2.52500895823196	-0.23422870363735	0.474178223094949	-4.06088527832964	3.18168049607525	-1.59582562142541	2.03481210003294	-2.3440982343906	2.52743886950879	-0.723539846428395	0.286975811121419	-2.38745413212801	3.3710916802846	-0.431565449919867	0.983122541599825	-1.96206981650176
rna_feature_0065	1.03072308643402	0.507998183172839	0.124315778996506	-1.91353458691333	2.73657573563497	-2.14226410385775	0.392476738140977	-2.2412321515677	2.06372731812414	-0.95610813018963	1.85231036069621	-0.537469110086787	0.660410456287596	-1.77116501094569	-0.00711564711549827	-1.07191164006058	1.84415946558805	-2.25879435609216	0.53128211856003	-1.61737116436942	1.75066841864857	-1.17344345231369	0.311558898831842	-2.70937282777361
rna_feature_0066	7.57768688163363	6.32118072599239	-3.03304721263676	-4.02772356594742	4.99967027990803	1.55616166491735	-2.90761810101363	-4.68084868045362	2.67195934391266	3.80228866189462	-3.01964286225107	-3.95010530658962	4.50285003144109	1.79887980070225	-0.421304967057592	-0.809156057700201	2.05094764228902	2.26514161341145	-0.868161799781706	-3.35251317948905	5.71224297570774	-0.397252103160703	-2.91916800337747	-5.26862948112553
rna_feature_0067	2.08710164924457	-1.19923219161109	3.03589302994265	0.367181771002777	0.885854512246695	-0.329208896407392	1.78653531296072	1.0800351971159	-1.20069741626106	-3.15190646757801	0.137113250577769	0.203608500400952	0.518294411881984	0.158731129103995	1.85783595072276	1.6187174351982	0.662735591996688	-2.52360221103608	0.0516416522832355	0.0830296614363834	-2.33581755502341	-2.48756059080834	-1.21431313953722	-1.03625992160064
rna_feature_0068	1.87760872137905	-4.06389079133852	4.20915317759667	0.893143011951021	1.28446657983838	-1.95487150658873	1.94230324725098	1.48704340316471	-2.09875874699394	-5.21711611744571	0.851610224310115	-2.66596105871916	1.40984325593336	-0.567385774395241	4.32713599770022	1.37626832653913	1.35873783092962	-2.66158229607209	2.26051884480052	0.394462655949559	-3.03104562032306	-4.27447750683107	0.360503064990526	-1.42494646119921
rna_feature_0069	-5.43603718668831	2.52432258737837	-8.78118680444893	-2.06192427255565	-2.99311946695555	3.27946113495058	-3.81324085883675	0.462328822610575	1.95102464597778	7.24425803616374	-1.48040044907287	5.39683362952973	-6.57899084573304	3.0739437718035	-7.64011485567534	-3.1911688654137	-1.6338100578335	5.42249979687686	-2.83433559491738	1.36597805640496	2.7337107383917	7.57056063025775	-0.449424806181326	4.44393354899824
rna_feature_0070	4.00521781162127	3.40749121323804	-0.387705283573656	-1.21666917591894	2.90602443657823	-0.340021005207826	-0.5642139533002	-2.33439514421754	0.368284155389319	0.285247911624756	-1.39721371177712	-2.14026408129912	3.68897608837455	1.09799843729027	1.04060011520998	0.911335666019903	2.32870004333385	-1.2810759659047	0.24013175412544	-1.95980790647948	1.07093738936386	-1.59071504873635	-3.0322922044368	-4.07849781192165
rna_feature_0071	-1.2816029846858	-3.08739479845997	-0.0534097039234082	-0.118730876115857	-0.245874163370995	-2.30541752680942	0.481651364431273	0.449477119299643	2.06471654279235	0.18366262317684	3.59435492904274	1.06008450904144	0.0295440589747231	-1.99235348540129	-0.736912960697368	-2.60274642262903	0.461440246271194	-0.993838190210523	0.146088095534884	1.08922848730525	-0.640858050214606	1.25789957315796	1.65996484331754	1.99873529468016
rna_feature_0072	8.05537550902086	4.51175150864953	2.8706991120616	-0.432555242452665	5.84142997667743	-1.38013641054855	1.01157099024086	-3.97168765775809	-0.27399492234769	-4.04487710482692	-4.8068028407308	-4.63418124317521	5.42823656647663	2.8936707671435	4.22456720504296	2.36838827258721	2.39688417388633	-0.233119535149359	-1.46005643345282	-1.03116722923185	0.225987882812647	-3.39776550903315	-3.94011090943893	-5.8844987383369
rna_feature_0073	-0.0944662595175915	-6.59205488537956	4.15020532903078	-0.375509787419005	0.201930191289524	-3.87176100059905	2.55021031554782	1.95087184039613	-0.156813347175726	-3.27723231979365	4.08528521938077	-0.299812843357092	-0.120952795761911	-3.26094822010191	2.42013424900635	-2.63443093781897	1.32229567739735	-4.14230827966967	2.34369198342244	0.18439030913728	-0.989015063340752	-1.01223779933223	4.09449983281896	0.885025915219057
rna_feature_0074	-1.43892708537663	3.73455442331114	-4.75680415127446	-0.332663448100265	0.0357718825313706	2.45013955636162	-1.96849638237558	-1.26310490944774	2.03816613677184	5.19670705531181	-1.56668969830864	1.74415639435293	-1.75679095209116	0.522040788053825	-3.59484242292936	-1.08635074075219	-1.58616029648668	2.16240353535838	-1.92726086946033	-0.109839187474766	2.19816137455943	3.16623396069156	-0.310018663245361	2.00906481379578
rna_feature_0075	-8.51417174938624	0.610287107595413	-5.91001208630329	0.47600623504637	-5.41240259006564	2.63769920835229	-2.01564815208976	2.62788475929904	2.02473965917401	6.75923862368177	1.77830601497993	6.44754786551376	-6.10775845268107	1.00476009973653	-6.01672333930215	-2.85034510714934	-2.43004706306909	3.56028717586545	-1.85304153407158	1.45595092813699	1.03469863484146	7.73974868700995	2.61639437418785	5.41226065338012
rna_feature_0076	4.07812204971475	1.07082446238216	1.1069081253617	-2.66928073629072	3.50155414488487	-2.25744486579616	-0.450839922673793	-4.02113899023417	4.12925613424277	-1.25386638595146	1.47743774477466	-3.33297247240978	3.44973805412146	-1.69229177026165	0.207993095307591	-2.19613805488223	2.97562942359042	-1.21916403265728	1.32902357328171	-2.17622228984148	2.90861808072604	-1.42413309342395	1.13821842525185	-4.8441943130243
rna_feature_0077	0.500877418865157	1.53566799512308	-0.305642580339043	-0.576170780304925	-0.220971037848843	0.642901636785965	-0.502894277317937	-0.320049960354432	0.738565804672947	0.60803636842714	-0.680336237929415	0.338016301070259	-0.370767106189869	-1.23544322157071	-2.05584023120485	-0.341699518723368	-0.112022269588535	0.651362357920522	-0.0931458912209298	-1.42434564595184	-0.512579828297979	-0.090044068786032	-1.10008605700985	0.648166244201682
rna_feature_0078	-3.54297963557741	-7.35021807341652	5.24942749268301	3.26637989395293	-2.37515977434135	-4.02971106280449	5.1890631406162	3.21797759208096	-3.78327668183745	-5.27343662317197	4.74439143686638	1.92524375788411	-1.68386400814724	-3.38487846070706	3.30152770879165	-0.108308923773866	-0.431888852368196	-3.35240989392569	4.7037574009343	3.69144634531801	-3.88146679566925	-2.09427133588863	4.41548572898657	3.86288247020172
rna_feature_0079	2.36005337017631	-0.955734180296305	3.63927713572474	0.159407269782913	1.09040510426965	-1.32519551389034	0.861461339469055	-2.24756738069359	-0.200816903950788	-0.873416586881266	-0.0476571646684729	-0.975306823393687	1.11667515524431	-0.10931820526852	0.708850048088348	-1.03578889715538	1.81730510430903	-1.91446034030343	1.31558285418102	-0.746216187517989	0.601461400173656	-0.906760476382215	0.15368700455459	-2.95411304766509
rna_feature_0080	2.51216163816533	-1.34671963878657	1.19602250671832	-2.30749454968403	1.70818269988349	0.372346515402313	-0.827149678522926	-1.2624056951116	-0.566139007715404	-0.636220643474755	1.7192200798127	-1.08109171467779	1.43628854252573	-2.0238676481135	-0.158044304188782	-1.40880351424666	0.936705036431433	-1.57079331829758	2.05528675129687	-0.821289326940921	1.59236573273827	-1.28935197442319	0.732282290861656	-0.543322503612747
rna_feature_0081	2.72406080397473	3.29637243372117	-1.59117822328178	-0.820410910225599	3.17507434053747	-0.820515568552006	-1.89982937450476	-2.0937788402217	0.584989279972514	0.872204909430968	-1.39920275981986	-2.02883510796174	0.759170825872291	0.275885586325135	-0.190413852649135	-1.46965636551783	0.437419988528053	1.14122655394425	-0.0444312893650396	-1.09224781624338	1.56862195283524	0.0994321411060517	-1.2588136447694	-2.97099971019724
rna_feature_0082	2.33712112558909	1.79561990632579	-0.0739412579272853	-3.30261784300184	1.31231349180288	0.52408192483785	-0.65253543885554	-0.863795826450345	1.25714260711633	0.754728643499881	0.413567851325419	-0.112787721716618	1.2394324558079	0.25461234697264	-0.961800950649078	-2.59921462923309	0.491742709839471	0.651651314937907	-1.00466522714245	-1.64623135165363	1.77526963343336	0.866691876241278	-1.14457045924983	-1.26328825288341
rna_feature_0083	-2.40283907124959	0.932310272321127	0.377742729375236	1.59255673288087	-1.28468727009578	1.03381020905966	-0.521122315580476	1.60095930716833	-1.19625891859283	-1.07551738785802	-1.710489727233	1.81469077740795	-2.42396352517777	1.32875469089393	-1.23146341100064	3.33181301462329	-0.0262994446645224	1.3883812591796	-0.958895266631247	0.867599934113697	-3.5399007761669	-0.671212387598279	-2.87525298658698	2.72675128771932
rna_feature_0084	3.83315235699425	0.70279139297053	1.68036586913818	-2.2324584458179	2.43855669489805	-0.789864132122102	0.221889403661525	-2.38688661953882	3.52245122260375	-0.811397176339543	1.75641643552437	-2.36485741776538	3.23366963002835	-1.05188447196451	0.813962877678717	-2.50015262143654	2.58371884114833	-1.31764012161566	1.39947067551089	-1.71030576777823	2.20549862989402	-0.0426700710712982	0.497409476590246	-2.14885912036537
rna_feature_0085	-5.09157287321612	-2.80079847100553	1.49546169158371	3.13000820361633	-5.0515766463569	-0.00403451003502148	2.47946515723666	3.78369039302645	-3.89987109375759	-1.02678169220123	0.0657934109491256	4.17027616312628	-1.87107367145359	0.147978441815173	1.04939042377212	3.44109650212801	-2.29846215909751	-0.535998108103446	0.573133679013378	2.67110090299709	-4.73908280566008	-0.90340852272833	0.326913566909733	2.18884966251031
rna_feature_0086	4.69060709430974	0.281001564098044	2.21196916182291	-3.77913307225223	3.34753001990588	-1.32333054191059	-0.118006177062159	-2.43680866987889	1.34933194121234	-0.498447146175029	1.15450222435763	-3.30850372871998	2.57408755303228	-1.87133622710633	0.272092391092279	-3.25033702941857	3.20107483619849	-2.04379222191399	1.38645037236984	-2.05288304558899	3.05986702142723	-0.538758129927851	-0.0242448306447693	-3.73661934492229
rna_feature_0087	2.38701909152733	2.32450097421597	1.55988312201069	-0.0259901603076085	3.58893132037652	0.397733046445138	0.0316052765282523	-1.54048201236007	-1.32680941055184	-1.47689881211309	-2.37078257191072	-0.913142042646035	3.55128727957	1.10721204617473	2.35087975372222	1.33441165302919	1.48336578809494	-0.359828805009061	-0.443910715510891	-1.17174447185896	1.03423271552853	-1.72040852738607	-0.988937645428501	-2.61275978580694
rna_feature_0088	-2.39330871169857	2.17286099223836	-5.07333994199369	-2.01491492763152	-1.41746677149061	1.20783356151623	-3.52626027536994	-0.762628388323376	2.28740371266233	4.24781563666685	0.833252635861363	1.74049930315013	-2.11560494378385	0.799788979601206	-4.72817472325201	-1.41207907661903	-1.65867399620003	2.12156765950148	-1.63106454474022	-0.199391763836463	2.02517397242209	4.8468390846823	0.891600642092812	1.85769488502772
rna_feature_0089	2.12410252572226	2.83113880938101	-2.21048584400803	-2.8477808653939	2.61210694019107	0.988567165317815	-2.81267280095068	-2.22458634097854	0.626318612715534	1.69902796059256	-1.64199354165481	-0.44447604112706	1.61865511687282	0.453725383015413	-1.97920933405239	-1.38406588358905	-0.12360784748255	2.01736757984726	-0.650233554345989	-2.24499113663476	1.98206381078624	1.51845167834378	-0.950421908382601	-0.506918536173801
rna_feature_0090	0.070963191069513	-4.66031073772462	4.33652006813903	2.32044349649171	0.383584701064767	-3.64838967655627	4.52786063937263	-0.27553627682678	-2.98227739477429	-4.11345241922568	2.37232958908506	-0.880824801169211	0.348481813214915	-0.881851886677228	2.9552835966053	0.586603522432389	1.7100730526705	-3.77080650173573	2.86841036195737	1.00929818402771	-1.83441110737198	-4.20155736324912	0.78723309518092	-1.10342320456193
